0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38
0.942747949710769;192.851.209.664.988;867.385.629.993.887;163.243.926.660.785;NaN;0;0;NaN;150.763.686.520.208;133.174.464.089.653;0;0;0;369.961.459.819.265;0.171698527588998;0;213.840.791.482.084;45;10;0.219800802564399;60;1,82E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26133;exciter_box_failure_00133;exciter_box_failure;8
0.759137327692493;179.024.358.636.678;779.546.030.236.947;14.279.820.517.617;NaN;0;0;NaN;150.822.827.503.343;133.253.071.272.408;0;0;0;395.553.393.734.896;0.171869864799325;0;19.291.953.794.621;40;10;0.231556918309454;60;2,22E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26134;exciter_box_failure_00134;exciter_box_failure;8
0.905821173577712;211.245.465.580.863;899.086.985.446.868;153.857.432.013.461;NaN;0;0;NaN;150.756.176.227.912;133.165.972.941.601;0;0;0;366.972.763.220.782;0.171676170532286;0;317.318.509.353.066;45;10;0.247541292144851;60;2,54E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26135;exciter_box_failure_00135;exciter_box_failure;8
107.162.805.940.685;203.274.663.087.696;975.744.764.898.379;177.610.401.511.975;NaN;0;0;NaN;150.758.239.469.926;13.316.828.106.626;0;0;0;367.789.324.342.394;0.171682317313561;0;176.978.391.553.794;13;10;0.243698238746444;60;6,91E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26136;exciter_box_failure_00136;exciter_box_failure;8
0.813836804157394;200.784.424.540.975;863.245.598.191.031;159.866.529.175.879;NaN;0;0;NaN;150.796.586.987.599;133.215.094.996.935;0;0;0;383.668.408.954.887;0.17179542558292;0;101.624.921.099.001;36;10;0.199830267231915;60;1,48E+08;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26137;exciter_box_failure_00137;exciter_box_failure;8
100.390.497.242.753;20.705.348.947.266;986.301.238.537.619;163.839.220.439.194;NaN;0;0;NaN;150.829.613.679.449;133.264.051.635.416;0;0;0;398.816.061.647.558;0.171888279636642;0;255.111.393.990.427;13;10;0.258893575228228;60;2,02E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26138;exciter_box_failure_00138;exciter_box_failure;8
113.770.540.395.504;189.446.277.641.073;10.494.455.367.468;175.013.232.535.794;NaN;0;0;NaN;150.813.379.823.929;1.332.386.620.755;0;0;0;391.152.441.171.589;0.171843546485472;0;152.468.513.920.568;26;10;0.239031684330588;60;1,16E+06;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26139;exciter_box_failure_00139;exciter_box_failure;8
123.099.022.630.807;203.764.646.424.712;119.626.358.696.864;182.864.461.507.215;NaN;0;0;NaN;150.827.931.181.334;133.261.274.941.191;0;0;0;397.998.513.785.411;0.1718837592839;0;257.271.199.936.552;33;10;0.264803600723679;60;7,70E+06;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26140;exciter_box_failure_00140;exciter_box_failure;8
112.900.999.597.646;223.806.847.634.715;115.490.103.726.059;176.593.058.640.477;NaN;0;0;NaN;150.798.826.586.027;133.218.107.126.919;0;0;0;384.644.426.439.004;0.171801917834061;0;265.673.589.399.847;13;10;0.238010675919248;60;1,23E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26141;exciter_box_failure_00141;exciter_box_failure;8
0.881897664307923;177.819.736.139.715;896.918.584.640.783;146.147.287.650.386;NaN;0;0;NaN;150.828.895.537.101;133.262.861.875.668;0;0;0;398.466.383.216.327;0.171886354138392;0;377.095.884.181.327;38;10;0.229922289015397;60;2,53E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26142;exciter_box_failure_00142;exciter_box_failure;8
0.79079642729922;186.472.435.645.288;861.064.254.219.142;147.357.504.666.037;NaN;0;0;NaN;150.791.459.327.296;133.208.333.064.372;0;0;0;381.456.845.201.942;0.1717804945715;0;113.686.241.053.257;50;10;0.223174552513431;60;5,58E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;GO;N/A;1;10;26143;exciter_box_failure_00143;exciter_box_failure;8
0.910252111314628;202.609.344.574.126;882.335.456.955.148;162.397.594.908.705;NaN;0;0;NaN;150.807.562.529.306;133.230.228.685.428;0;0;0;388.514.679.186.302;0.171827037878585;0;17.409.866.104.831;19;10;0.253618467552436;60;1,29E+08;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26144;exciter_box_failure_00144;exciter_box_failure;8
0.870876525754294;207.440.425.673.922;912.006.624.867.478;152.818.211.271.829;NaN;0;0;NaN;150.764.476.718.175;133.175.372.189.576;0;0;0;370.278.598.793.763;0.171700876791423;0;298.052.220.278.604;47;10;0.238921150718941;60;3,95E+05;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26145;exciter_box_failure_00145;exciter_box_failure;8
0.980421376836937;183.854.671.587.849;934.617.467.298.489;159.016.617.277.531;NaN;0;0;NaN;150.811.009.413.853;133.235.188.225.934;0;0;0;390.071.403.733.068;0.171836843816691;0;357.016.581.761.294;22;10;0.272447687553126;60;2,91E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26146;exciter_box_failure_00146;exciter_box_failure;8
0.858306660536789;173.009.132.496.283;872.367.473.257.803;151.047.316.194.349;NaN;0;0;NaN;150.832.561.249.904;133.269.008.976.401;0;0;0;400.262.937.647.946;0.171896117732157;0;197.380.171.394.305;25;10;0.207543180850286;60;2,54E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26147;exciter_box_failure_00147;exciter_box_failure;8
102.790.041.351.004;223.402.484.468.085;114.100.065.270.384;169.366.951.254.442;NaN;0;0;NaN;150.810.257.383.235;133.234.097.056.541;0;0;0;389.730.246.796.007;0.171834710173871;0;26.599.718.865.768;9;10;0.267300075002764;60;2,77E+06;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;26148;exciter_box_failure_00148;exciter_box_failure;8
0.928314147915815;168.629.398.687.309;101.841.093.435.863;155.952.899.961.499;NaN;0;0;NaN;15.081.694.354.711;133.243.987.410.899;0;0;0;392.794.598.947.041;0.171853553579877;0;331.470.386.165.398;38;10;0.244228616014349;60;3,67E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26149;exciter_box_failure_00149;exciter_box_failure;8
0.892505774078475;19.087.829.306.852;958.973.187.579.555;158.775.057.195.269;NaN;0;0;NaN;150.809.537.601.089;133.233.057.498.061;0;0;0;38.940.451.966.965;0.171832664932012;0;228.073.682.636.783;15;10;0.22518448042125;60;3,62E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26150;exciter_box_failure_00150;exciter_box_failure;8
0.890022120173612;177.819.715.571.241;864.416.802.047.501;155.244.415.769.946;NaN;0;0;NaN;150.771.315.508.221;133.183.355.615.208;0;0;0;373.045.774.640.016;0.171721177068596;0;221.291.740.590.584;43;10;0.247678301603105;60;2,72E+06;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26151;exciter_box_failure_00151;exciter_box_failure;8
0.916681002826659;178.986.822.856.342;911.315.069.373.295;154.908.682.205.596;NaN;0;0;NaN;15.075.954.323.245;133.169.749.016.563;0;0;0;368.307.042.216.998;0.171686199714348;0;358.757.693.080.992;41;10;0.270193487756201;60;1,93E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26152;exciter_box_failure_00152;exciter_box_failure;8
0.961031484916285;192.090.624.719.177;916.781.436.879.598;16.073.048.464.367;NaN;0;0;NaN;150.833.873.273.979;133.271.255.406.334;0;0;0;400.913.199.849.027;0.171899570811897;0;26.907.392.344.009;11;10;0.23011092743727;60;1,59E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26153;exciter_box_failure_00153;exciter_box_failure;8
0.89980750518043;211.903.923.528.396;967.629.047.883.807;165.799.261.714.802;NaN;0;0;NaN;150.780.685.451.384;133.194.682.538.983;0;0;0;376.906.803.519.654;0.171748876349594;0;157.482.361.685.406;5;10;0.230440291966983;60;2,59E+07;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;26154;exciter_box_failure_00154;exciter_box_failure;8
0.985117879428893;208.827.427.805.244;891.552.586.004.109;168.185.242.853.481;NaN;0;0;NaN;150.774.816.422.146;133.187.532.783.679;0;0;0;374.478.588.923.797;0.171731544068829;0;141.057.441.948.551;47;10;0.248199182187044;60;1,96E+05;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26155;exciter_box_failure_00155;exciter_box_failure;8
0.89401003125174;168.673.191.435.152;976.917.697.515.929;152.197.056.901.752;NaN;0;0;NaN;150.791.201.661.817;133.207.998.025.312;0;0;0;381.346.532.926.013;0.171779742043732;0;342.969.146.840.713;34;10;0.273102053258002;60;4,52E+06;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26156;exciter_box_failure_00156;exciter_box_failure;8
0.993648479008594;257.061.605.964.811;107.305.107.031.429;163.699.808.555.886;NaN;0;0;NaN;150.771.039.126.924;133.183.028.522.815;0;0;0;372.933.140.086.203;0.171720357851343;0;253.119.586.818.991;30;10;0.257138815908729;60;2,87E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26157;exciter_box_failure_00157;exciter_box_failure;8
0.894161398407953;2.063.800.905.883;948.223.536.905.703;156.645.901.582.092;NaN;0;0;NaN;150.809.314.380.361;133.232.736.055.374;0;0;0;389.303.661.950.301;0.171832030053467;0;249.048.265.534.325;26;10;0.24139234022283;60;7,20E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26158;exciter_box_failure_00158;exciter_box_failure;8
0.993794139961325;224.357.345.949.215;974.783.778.650.253;17.391.166.141.245;NaN;0;0;NaN;150.794.072.288.363;133.211.756.003.415;0;0;0;382.579.889.533.708;0.171788114116012;0;133.215.002.117.396;24;10;0.244480640479757;60;2,60E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26159;exciter_box_failure_00159;exciter_box_failure;8
0.925443691899781;201.239.866.574.009;110.942.642.222.025;164.337.711.607.113;NaN;0;0;NaN;150.803.978.990.088;133.225.181.705.957;0;0;0;386.914.486.083.382;0.171816776193616;0;209.494.983.496.956;13;10;0.237594572370098;60;2,13E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26160;exciter_box_failure_00160;exciter_box_failure;8
0.999340585040031;197.226.191.195.045;105.032.027.829.226;159.179.199.488.422;NaN;0;0;NaN;150.782.297.997.451;133.196.680.836.089;0;0;0;377.579.964.702.451;0.171753626585016;0;367.234.404.528.913;9;10;0.254885969024488;60;3,28E+07;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;26161;exciter_box_failure_00161;exciter_box_failure;8
113.261.417.022.243;186.587.628.636.732;113.910.178.503.703;177.245.532.709.971;NaN;0;0;NaN;150.828.741.102.661;133.262.606.917.997;0;0;0;398.391.327.433.571;0.17188593929342;0;231.621.478.978.193;6;10;0.259713405818328;60;5,92E+07;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;26162;exciter_box_failure_00162;exciter_box_failure;8
11.937.798.112.494;192.683.841.560.984;109.042.048.642.542;172.554.055.327.054;NaN;0;0;NaN;150.807.941.318.346;133.230.768.551.209;0;0;0;388.684.893.784.812;0.171828118715096;0;385.784.226.466.469;47;10;0.253265352688704;60;2,62E+05;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26163;exciter_box_failure_00163;exciter_box_failure;8
105.578.010.745.657;203.178.297.423.574;107.747.055.008.677;167.612.557.433.402;NaN;0;0;NaN;150.760.912.270.301;133.171.298.482.031;0;0;0;368.852.148.207.711;0.171690274916627;0;239.210.528.113.729;13;10;0.256901518899292;60;5,02E+08;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26164;exciter_box_failure_00164;exciter_box_failure;8
0.919418508433159;166.591.074.635.976;890.190.920.687.892;151.074.431.511.911;NaN;0;0;NaN;150.778.983.371;133.192.589.422.943;0;0;0;376.199.115.931.567;0.171743856512708;0;319.081.446.571.258;48;10;0.273625041297461;60;1,18E+09;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26165;exciter_box_failure_00165;exciter_box_failure;8
0.849019270629553;186.807.416.250.289;979.362.768.269.207;156.974.502.570.508;NaN;0;0;NaN;150.804.693.668.852;133.226.179.680.512;0;0;0;387.232.180.246.646;0.171818827785624;0;250.964.941.448.661;41;10;0.212089160111563;60;4,07E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26166;exciter_box_failure_00166;exciter_box_failure;8
0.869472494692855;163.601.106.447.965;100.693.614.876.689;148.051.792.793.757;NaN;0;0;NaN;150.776.675.032.087;133.189.776.575.462;0;0;0;375.243.933.764.268;0.17173703971978;0;36.128.083.370.165;21;10;0.228055169609597;60;2,61E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26167;exciter_box_failure_00167;exciter_box_failure;8
0.76958431675922;166.224.703.459.046;866.384.722.019.562;141.313.933.382.088;NaN;0;0;NaN;150.821.263.761.055;133.250.619.819.798;0;0;0;394.814.170.920.745;0.171865558007071;0;363.575.208.237.408;18;10;0.226093114264762;60;3,86E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26168;exciter_box_failure_00168;exciter_box_failure;8
0.835646566978194;22.583.354.570.775;855.948.048.053.819;155.270.940.151.578;NaN;0;0;NaN;150.805.304.933.384;133.227.036.589.376;0;0;0;387.504.466.206.767;0.171820580561034;0;138.651.740.148.112;23;10;0.203775395391439;60;3,29E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26169;exciter_box_failure_00169;exciter_box_failure;8
0.837385516874551;188.373.726.865.675;995.754.649.950.425;152.723.111.722.489;NaN;0;0;NaN;150.794.511.471.764;133.212.335.931.983;0;0;0;382.769.443.347.929;0.171789392614707;0;213.293.355.514.224;41;10;0.215294153012748;60;2,14E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26170;exciter_box_failure_00170;exciter_box_failure;8
103.998.609.124.353;187.507.368.294.923;966.496.402.495.313;168.949.939.762.011;NaN;0;0;NaN;15.080.148.622.604;133.221.733.083.453;0;0;0;385.811.828.637.053;0.171809601919354;0;20.905.323.049.252;31;10;0.25351188646593;60;1,76E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26171;exciter_box_failure_00171;exciter_box_failure;8
0.912989656958855;21.971.977.446.664;102.576.475.087.283;164.513.331.719.836;NaN;0;0;NaN;150.818.127.716.485;133.245.785.493.331;0;0;0;393.344.935.439.729;0.171856858609446;0;179.945.146.303.359;22;10;0.237752375842554;60;3,23E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26172;exciter_box_failure_00172;exciter_box_failure;8
1.024.826.520.453;220.730.126.227.686;117.963.057.261.065;173.369.701.920.959;NaN;0;0;NaN;150.805.857.613.499;133.227.814.051.623;0;0;0;387.751.106.317.107;0.171822163766217;0;158.797.529.805.081;34;10;0.225412770702469;60;3,23E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26173;exciter_box_failure_00173;exciter_box_failure;8
104.012.973.919.379;18.371.270.404.609;106.755.829.069.819;165.459.104.012.297;NaN;0;0;NaN;15.077.999.006.706;133.193.825.416.283;0;0;0;376.617.327.606.514;0.171746826202601;0;35.423.269.149.183;32;10;0.264904379032327;60;2,80E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26174;exciter_box_failure_00174;exciter_box_failure;8
0.916589145419875;194.118.723.956.459;10.210.570.139.938;159.986.264.079.551;NaN;0;0;NaN;150.810.115.638.955;133.233.891.969.041;0;0;0;389.666.040.835.144;0.171834307648061;0;274.896.279.126.173;44;10;0.234157543448043;60;3,34E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26175;exciter_box_failure_00175;exciter_box_failure;8
103.751.524.667.506;194.579.360.683.492;107.566.693.236.105;166.974.113.445.394;NaN;0;0;NaN;150.809.651.873.195;133.233.222.225.411;0;0;0;389.456.179.972.336;0.171832989832074;0;293.352.452.494.588;48;10;0.224473036579873;60;1,18E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26176;exciter_box_failure_00176;exciter_box_failure;8
0.807589919894036;168.515.828.692.866;890.710.593.033.948;145.422.347.769.214;NaN;0;0;NaN;150.768.774.208.338;13.318.036.241.246;0;0;0;372.012.696.869.978;0.171713640430705;0;156.749.290.001.061;37;10;0.231332329382257;60;2,09E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26177;exciter_box_failure_00177;exciter_box_failure;8
0.978982154105377;19.333.878.165.543;100.186.618.969.509;163.879.281.045.755;NaN;0;0;NaN;150.791.977.414.816;133.209.008.070.253;0;0;0;381.678.882.338.008;0.171782007062511;0;318.536.109.093.824;13;10;0.222448855603951;60;5,76E+08;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26178;exciter_box_failure_00178;exciter_box_failure;8
0.955900163067203;211.783.974.846.042;928.959.215.151.587;170.007.395.712.848;NaN;0;0;NaN;150.828.494.731.569;13.326.220.083.258;0;0;0;398.271.693.026.073;0.171885276928394;0;108.342.834.256.873;41;10;0.218362910592042;60;1,77E+08;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26179;exciter_box_failure_00179;exciter_box_failure;8
111.136.763.106.183;193.199.241.060.866;980.749.029.651.669;173.294.542.719.643;NaN;0;0;NaN;150.771.084.357.579;133.183.082.026.122;0;0;0;37.295.156.834.223;0.171720491926302;0;297.867.319.181.743;35;10;0.264718926695379;60;3,74E+06;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26180;exciter_box_failure_00180;exciter_box_failure;8
0.858593807310502;173.851.145.740.798;104.016.980.878.009;156.796.725.982.296;NaN;0;0;NaN;150.817.490.650.404;133.244.816.333.211;0;0;0;39.304.856.591.593;0.171855081862656;0;277.166.403.187.949;41;10;0.230180469387866;60;3,34E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26181;exciter_box_failure_00181;exciter_box_failure;8
0.905909763786365;175.530.148.748.603;966.374.907.777.811;153.924.497.914.936;NaN;0;0;NaN;150.802.656.603.971;133.223.346.072.329;0;0;0;386.328.494.037.179;0.171812973797244;0;260.152.052.759.055;33;10;0.231595139289327;60;2,01E+06;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26182;exciter_box_failure_00182;exciter_box_failure;8
0.709047363173752;182.092.393.242.166;943.218.864.464.504;148.593.601.369.972;NaN;0;0;NaN;150.818.388.599.661;133.246.183.604.717;0;0;0;393.466.501.771.797;0.171857585303468;0;136.305.026.700.769;12;10;0.200836053522813;60;3,28E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26183;exciter_box_failure_00183;exciter_box_failure;8
109.872.431.816.815;199.094.312.267.952;105.426.037.720.438;174.472.777.876.723;NaN;0;0;NaN;150.811.106.793.415;133.235.329.900.061;0;0;0;3.901.156.427.512;0.171837119853642;0;284.633.375.788.283;48;10;0.258049470578545;60;2,84E+06;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26184;exciter_box_failure_00184;exciter_box_failure;8
0.81396655298652;192.566.960.722.205;91.571.474.976.854;147.885.258.583.033;NaN;0;0;NaN;150.809.334.684.627;133.232.765.275.506;0;0;0;389.312.832.947.012;0.171832087814001;0;300.645.083.680.844;47;10;0.219671608634402;60;3,77E+06;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26185;exciter_box_failure_00185;exciter_box_failure;8
0.982200581553542;208.032.885.613.245;107.532.962.745.679;171.450.807.759.738;NaN;0;0;NaN;150.778.224.280.978;133.191.661.184.357;0;0;0;375.884.431.713.134;0.171741615934706;0;107.215.703.695.976;39;10;0.239426064564215;60;3,88E+08;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26186;exciter_box_failure_00186;exciter_box_failure;8
101.855.903.479.464;17.826.498.270.449;105.351.243.872.115;164.018.847.985.257;NaN;0;0;NaN;150.789.704.989.902;133.206.060.600.208;0;0;0;380.707.278.345.916;0.171775367007433;0;132.457.598.607.978;21;10;0.230158085986169;60;3,90E+05;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26187;exciter_box_failure_00187;exciter_box_failure;8
104.531.892.819.861;222.342.225.049.135;102.420.922.740.005;170.974.874.594;NaN;0;0;NaN;15.082.545.106.918;13.325.724.847.474;0;0;0;396.803.946.340.823;0.171877039859833;0;323.055.453.328.724;10;10;0.274618888064474;60;2,34E+08;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26188;exciter_box_failure_00188;exciter_box_failure;8
0.950451539495223;170.570.547.573.522;12.217.574.757.261;158.257.562.694.578;NaN;0;0;NaN;150.762.552.809.968;133.173.166.235.545;0;0;0;369.507.366.695.772;0.171695156013128;0;203.696.888.679.176;12;10;0.240277062139362;60;2,82E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26189;exciter_box_failure_00189;exciter_box_failure;8
107.661.628.217.089;197.076.971.543.689;11.174.418.568.984;175.368.352.420.006;NaN;0;0;NaN;150.791.892.289.887;13.320.889.703.906;0;0;0;381.642.378.907.443;0.171781758607915;0;164.586.999.409.297;37;10;0.253021763316048;60;1,52E+08;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26190;exciter_box_failure_00190;exciter_box_failure;8
0.877805854796715;159.679.028.660.146;910.059.006.767.802;150.650.993.718.021;NaN;0;0;NaN;150.767.984.502.455;133.179.438.767.203;0;0;0;371.692.838.158.709;0.171711296670571;0;341.623.930.059.163;25;10;0.259577593604519;60;1,11E+05;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26191;exciter_box_failure_00191;exciter_box_failure;8
100.032.781.965.002;205.051.501.048.878;963.159.268.562.008;162.621.618.534.833;NaN;0;0;NaN;150.827.902.770.507;133.261.228.372.779;0;0;0;39.798.475.905.832;0.171883682680445;0;251.456.468.132.499;16;10;0.255987313531783;60;5,43E+07;critical;3;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;CONDITIONAL;Category-B;0;0;26192;exciter_box_failure_00192;exciter_box_failure;8
